"source_system;client_id;snapshot_ts;invoice_internal_id;customer_id;document_number;invoice_date;due_date;posting_period;document_type;document_status; currency_id;exchange_rate;subsidiary_id;payment_terms;amount_total;amount_tax;amount_net;amount_paid;open_balance;last_modified_ts"
"netsuite;vonderk;2026-07-20 14:19;329501;4047;FC A-00007-00048017;12/06/2026;12/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;621794.80;107914.80;513880;621794.80;.00; "
"netsuite;vonderk;2026-07-20 14:19;329502;3922;FC A-00007-00048018;12/06/2026;19/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 7 DIAS;472732.48;82044.48;390688;472732.48;.00; "
"netsuite;vonderk;2026-07-20 14:19;329503;3955;FC A-00007-00048019;12/06/2026;12/07/2026;jun 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;613724.10;106514.10;507210;.00;613724.10; "
"netsuite;vonderk;2026-07-20 14:19;329504;3868;FC A-00007-00048020;12/06/2026;11/08/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;505401.27;87714.27;417687;505401.27;.00; "
"netsuite;vonderk;2026-07-20 14:19;329505;3906;FC A-00007-00048021;12/06/2026;12/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;292720.78;50802.78;241918;292720.78;.00; "
"netsuite;vonderk;2026-07-20 14:19;329506;3759;FC A-00007-00048022;12/06/2026;11/08/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;1332051.50;231182.50;1100869;1332051.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;329508;3759;FC A-00007-00048023;12/06/2026;11/08/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;296405.24;51442.24;244963;296405.24;.00; "
"netsuite;vonderk;2026-07-20 14:19;329509;3851;FC A-00007-00048024;12/06/2026;12/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;3043478.53;528207.03;2515271.5;3043478.53;.00; "
"netsuite;vonderk;2026-07-20 14:19;329511;3851;FC A-00007-00048025;12/06/2026;12/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;2539480.86;440736.36;2098744.5;2539480.86;.00; "
"netsuite;vonderk;2026-07-20 14:19;329513;3851;FC A-00007-00048026;12/06/2026;12/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;555141.35;96346.85;458794.5;555141.35;.00; "
"netsuite;vonderk;2026-07-20 14:19;329889;3749;MEX-9900022059;12/06/2026;19/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;329891;3694;FC A-00007-00048027;12/06/2026;12/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;3913023.52;635458.02;3277565.5;3913023.52;.00; "
"netsuite;vonderk;2026-07-20 14:19;329892;3749;FC A-00007-00048028;12/06/2026;12/07/2026;jun 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1939547.12;336615.62;1602931.5;.00;1939547.12; "
"netsuite;vonderk;2026-07-20 14:19;329893;3750;FC A-00007-00048029;12/06/2026;12/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;2171369.20;376849.20;1794520;2171369.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;329895;13716;MEX-9900000686;12/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-75444.60;;-75444.6;75444.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;329896;13716;MEX-9900000687;12/06/2026;;jun 2026;Nota de crédito;Abierta;1;1.00;11;;-472530.00;;-472530;246641.28;225888.72; "
"netsuite;vonderk;2026-07-20 14:19;329907;3767;MEX-9900000688;12/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-282950.10;;-282950.1;282950.10;.00; "
"netsuite;vonderk;2026-07-20 14:19;329908;13571;MEX-9900000689;12/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-299468.10;;-299468.1;299468.10;.00; "
"netsuite;vonderk;2026-07-20 14:19;329911;13609;NC A-00007-00001789;12/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-566729.10;-116944.10;-449785;566729.10;.00; "
"netsuite;vonderk;2026-07-20 14:19;330013;3850;NC A-00007-00001790;12/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-300775.08;-54035.88;-246739.2;300775.08;.00; "
"netsuite;vonderk;2026-07-20 14:19;330016;3641;MEX-9900000690;12/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-52500.00;;-52500;52500.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;330017;3641;NC A-00007-00001791;12/06/2026;;jun 2026;Nota de crédito;Abierta;1;1.00;3;;-36669.62;-6364.15;-30305.47;.00;36669.62; "
"netsuite;vonderk;2026-07-20 14:19;327929;3764;MEX-9900022020;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;149574.00;;149574;149574.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;327930;14071;MEX-9900022021;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;327931;3854;MEX-9900022022;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;154710.15;;154710.15;154710.15;.00; "
"netsuite;vonderk;2026-07-20 14:19;327932;13943;MEX-9900022023;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;915486.00;;915486;915486.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;327933;3778;MEX-9900022024;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;327934;3727;MEX-9900022025;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;327935;3640;MEX-9900022026;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;259717.50;;259717.5;259717.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;327937;3846;MEX-9900022027;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;435918.00;;435918;435918.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;327946;3640;MEX-9900022028;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;224579.25;;224579.25;224579.25;.00; "
"netsuite;vonderk;2026-07-20 14:19;328104;3640;MEX-9900022029;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;165506.25;;165506.25;165506.25;.00; "
"netsuite;vonderk;2026-07-20 14:19;328105;4002;MEX-9900022030;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;228726.00;;228726;228726.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;328107;3764;MEX-9900022031;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;4018535.40;;4018535.4;4018535.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;328108;4009;MEX-9900022032;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;571378.50;;571378.5;571378.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;328110;13935;MEX-9900022033;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;480663.61;;480663.61;480663.61;.00; "
"netsuite;vonderk;2026-07-20 14:19;328112;13896;MEX-9900022034;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;328113;3720;MEX-9900022035;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;72822.75;;72822.75;72822.75;.00; "
"netsuite;vonderk;2026-07-20 14:19;328115;3761;MEX-9900022036;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;514371.60;;514371.6;514371.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;328118;3640;MEX-9900022037;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;6169.20;;6169.2;6169.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;328120;3931;MEX-9900022038;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;8265882.64;;8265882.64;8265882.64;.00; "
"netsuite;vonderk;2026-07-20 14:19;328121;3949;MEX-9900022039;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;762420.00;;762420;762420.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;328127;3845;FC A-00007-00047933;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;352437.19;61166.79;291270.4;352437.19;.00; "
"netsuite;vonderk;2026-07-20 14:19;328133;4047;FC A-00007-00047934;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;138027.12;23955.12;114072;138027.12;.00; "
"netsuite;vonderk;2026-07-20 14:19;328138;3768;FC A-00007-00047935;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;435560.07;75593.07;359967;435560.07;.00; "
"netsuite;vonderk;2026-07-20 14:19;328139;3857;FC A-00007-00047936;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1067988.93;192588.18;875400.75;1067988.93;.00; "
"netsuite;vonderk;2026-07-20 14:19;328140;3860;FC A-00007-00047937;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;184083.69;33811.29;150272.4;184083.69;.00; "
"netsuite;vonderk;2026-07-20 14:19;328141;13716;FC A-00007-00047938;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;68281.99;9325.39;58956.6;68281.99;.00; "
"netsuite;vonderk;2026-07-20 14:19;328143;3759;FC A-00007-00047939;11/06/2026;10/08/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;4066694.45;705789.95;3360904.5;4066694.45;.00; "
"netsuite;vonderk;2026-07-20 14:19;328247;3814;FC A-00007-00047940;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1529299.57;229620.82;1299678.75;1529299.57;.00; "
"netsuite;vonderk;2026-07-20 14:19;328249;3787;FC A-00007-00047941;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;866587.82;153346.82;713241;866587.82;.00; "
"netsuite;vonderk;2026-07-20 14:19;328250;3720;FC A-00007-00047942;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;778279.50;155655.90;622623.6;778279.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;328252;3720;FC A-00007-00047943;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;84753.75;16950.75;67803;84753.75;.00; "
"netsuite;vonderk;2026-07-20 14:19;328253;3686;FC A-00007-00047944;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;475283.03;98074.28;377208.75;475283.03;.00; "
"netsuite;vonderk;2026-07-20 14:19;328257;13607;FC A-00007-00047945;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;206197.14;39235.89;166961.25;206197.14;.00; "
"netsuite;vonderk;2026-07-20 14:19;328258;4173;FC A-00007-00047946;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;993591.71;189064.01;804527.7;993591.71;.00; "
"netsuite;vonderk;2026-07-20 14:19;328261;3658;FC A-00007-00047947;11/06/2026;10/08/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;1715803.81;354054.76;1361749.05;1715803.81;.00; "
"netsuite;vonderk;2026-07-20 14:19;328266;13609;FC A-00007-00047948;11/06/2026;10/08/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;496640.98;102481.48;394159.5;496640.98;.00; "
"netsuite;vonderk;2026-07-20 14:19;328268;3767;FC A-00007-00047949;11/06/2026;10/08/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;1516291.30;263158.00;1253133.3;1516291.30;.00; "
"netsuite;vonderk;2026-07-20 14:19;328269;3778;FC A-00007-00047950;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1449700.75;258492.25;1191208.5;1449700.75;.00; "
"netsuite;vonderk;2026-07-20 14:19;328270;13609;FC A-00007-00047951;11/06/2026;10/08/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;523040.50;107929.00;415111.5;523040.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;328272;3794;FC A-00007-00047952;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;479422.50;95884.50;383538;479422.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;328273;3982;FC A-00007-00047953;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;360813.09;63847.59;296965.5;360813.09;.00; "
"netsuite;vonderk;2026-07-20 14:19;328274;4020;FC A-00007-00047954;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1002668.44;174016.84;828651.6;1002668.44;.00; "
"netsuite;vonderk;2026-07-20 14:19;328276;4020;FC A-00007-00047955;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;772247.65;134026.45;638221.2;772247.65;.00; "
"netsuite;vonderk;2026-07-20 14:19;328277;3973;FC A-00007-00047956;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;439890.15;80796.15;359094;439890.15;.00; "
"netsuite;vonderk;2026-07-20 14:19;328278;13935;FC A-00007-00047957;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1448716.87;275666.77;1173050.1;1448716.87;.00; "
"netsuite;vonderk;2026-07-20 14:19;328280;4047;FC A-00007-00047958;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;264452.22;45896.67;218555.55;264452.22;.00; "
"netsuite;vonderk;2026-07-20 14:19;328283;3907;FC A-00007-00047959;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;317955.33;55182.33;262773;317955.33;.00; "
"netsuite;vonderk;2026-07-20 14:19;328285;3953;FC A-00007-00047960;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;825064.15;143192.95;681871.2;825064.15;.00; "
"netsuite;vonderk;2026-07-20 14:19;328288;3750;FC A-00007-00047961;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;359504.31;62393.31;297111;359504.31;.00; "
"netsuite;vonderk;2026-07-20 14:19;328289;3671;FC A-00007-00047962;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;684004.24;141143.74;542860.5;684004.24;.00; "
"netsuite;vonderk;2026-07-20 14:19;328290;3776;FC A-00007-00047963;11/06/2026;18/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 7 DIAS;341652.19;32464.69;309187.5;341652.19;.00; "
"netsuite;vonderk;2026-07-20 14:19;328291;3816;FC A-00007-00047964;11/06/2026;11/07/2026;jun 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;686614.50;119164.50;567450;.00;686614.50; "
"netsuite;vonderk;2026-07-20 14:19;328293;3814;FC A-00007-00047965;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;690593.34;119855.04;570738.3;690593.34;.00; "
"netsuite;vonderk;2026-07-20 14:19;328295;13968;FC A-00007-00047966;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1239814.52;215174.42;1024640.1;1239814.52;.00; "
"netsuite;vonderk;2026-07-20 14:19;328298;4047;FC A-00007-00047967;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;930098.57;161422.07;768676.5;930098.57;.00; "
"netsuite;vonderk;2026-07-20 14:19;328301;4047;FC A-00007-00047968;11/06/2026;11/07/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;745768.98;129430.98;616338;745768.98;.00; "
"netsuite;vonderk;2026-07-20 14:19;328968;3996;MEX-9900000684;11/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-12648.00;;-12648;12648.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;329077;3778;MEX-9900000685;11/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-130208.30;;-130208.3;130208.30;.00; "
"netsuite;vonderk;2026-07-20 14:19;329078;5265;NC A-00007-00001784;11/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-114635.86;-20594.96;-94040.9;114635.86;.00; "
"netsuite;vonderk;2026-07-20 14:19;329079;3982;NC A-00007-00001785;11/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-191211.60;-33835.80;-157375.8;191211.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;329084;3787;NC A-00007-00001786;11/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-273460.05;-48390.05;-225070;273460.05;.00; "
"netsuite;vonderk;2026-07-20 14:19;329087;3710;NC A-00007-00001787;11/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-82582.50;-14332.50;-68250;82582.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;329095;3710;NC A-00007-00001788;11/06/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-47141.66;-8181.61;-38960.05;47141.66;.00; "
"netsuite;vonderk;2026-07-20 14:19;326569;4092;MEX-9900021990;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326570;3845;MEX-9900021991;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326572;3808;MEX-9900021992;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326573;3808;MEX-9900021993;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;28674.40;;28674.4;28674.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;326575;3878;MEX-9900021994;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;3040274.80;;3040274.8;3040274.80;.00; "
"netsuite;vonderk;2026-07-20 14:19;326576;3859;MEX-9900021995;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;43814.60;;43814.6;43814.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;326577;3769;MEX-9900021996;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326578;3767;MEX-9900021997;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326582;3737;MEX-9900021998;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;2652017.00;;2652017;2652017.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326583;3640;MEX-9900021999;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;178937.60;;178937.6;178937.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;326585;3640;MEX-9900022000;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;321930.00;;321930;321930.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326589;3640;MEX-9900022001;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;457345.00;;457345;457345.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326590;3640;MEX-9900022002;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;1000319.00;;1000319;1000319.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326591;3640;MEX-9900022003;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;160381.00;;160381;160381.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326593;3702;MEX-9900022004;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;169593.60;;169593.6;169593.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;326595;3845;MEX-9900022005;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;452074.40;;452074.4;452074.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;326599;3720;MEX-9900022006;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;94126.20;;94126.2;94126.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;326600;4092;MEX-9900022007;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;445592.00;;445592;445592.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326601;3778;MEX-9900022008;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;1682358.00;;1682358;1682358.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326603;3777;MEX-9900022009;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;596789.60;;596789.6;596789.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;326608;3640;MEX-9900022010;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;79205.00;;79205;79205.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326672;3924;MEX-9900022011;10/06/2026;17/06/2026;jun 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;380476.00;;380476;.00;380476.00; "
"netsuite;vonderk;2026-07-20 14:19;326673;3720;MEX-9900022012;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;181346.60;;181346.6;181346.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;326675;3920;MEX-9900022013;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;436759.00;;436759;436759.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326677;3811;MEX-9900022014;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;835441.20;;835441.2;835441.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;326679;3811;MEX-9900022015;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;144540.00;;144540;144540.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326681;3878;MEX-9900022016;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;849209.00;;849209;849209.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326687;3720;MEX-9900022017;10/06/2026;17/06/2026;jun 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;620865.00;;620865;620865.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;326693;3702;FC A-00007-00047887;10/06/2026;10/07/2026;jun 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;92523.29;13916.89;78606.4;.00;92523.29; "
